1953.847,-54
1953.801,-58
1953.755,-55
1953.708,-54
1953.653,-51
1953.597,-54
1953.542,-52
1953.486,-55
1953.431,-57
1953.375,-61
1953.319,-53
1953.264,-45
1953.208,-54
1953.162,-51
1953.116,-60
1953.116,-57
1953.069,-53
1953.023,-56
1952.977,-60
1952.931,-51
1952.884,-55
1952.838,-51
1952.792,-53
1952.708,-51
1952.625,-48
1952.554,-50
1952.482,-49
1952.411,-44
1952.339,-43
1952.268,-47
1952.196,-51
1952.125,-50
1952.079,-44
1952.032,-44
1951.986,-50
1951.94,-52
1951.894,-53
1951.847,-51
1951.801,-50
1951.755,-51
1951.708,-43
1951.662,-46
1951.616,-51
1951.569,-46
1951.523,-47
1951.49,-45
1951.458,-49
1951.375,-49
1951.292,-52
1951.208,-55
1951.125,-53
1951.063,-51
1951,-52
1950.938,-52
1950.875,-53
1950.813,-51
1950.75,-51
1950.688,-52
1950.625,-52
1950.565,-55
1950.506,-52
1950.446,-45
1950.387,-51
1950.327,-47
1950.268,-47
1950.208,-49
1950.167,-45
1950.125,-43
1950.083,-43
1950.042,-49
1950,-47
